"individual_id","tissue","exon_id","EXON","CONTIG_TYPE","GENE_TYPE","FRAMESHIFTS_BLAST","INFRAME_STOPS_BLAST","FRAMESHIFTS_MINIPROT","INFRAME_STOPS_MINIPROT","exon_len_bp","exon_len_kb","count","RPK","scaling_factor","TPM","logTPM1","SPECIES"
"AW_365338","Liver","AW_365338_hap2_h2tg000703l_96430-96696:._AW_365338_hap2_h2tg000703l_97888-98165:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,35,125.89928057554,0.0173846468127683,7241.98092325187,8.88778813037326,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_321565-321841:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_426520-426760:-","EXON2","Not_core","Potential_coding_gene",0,0,NA,NA,241,0.241,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON2","Not_core","Potential_coding_gene",0,0,1,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON3","Not_core","Potential_coding_gene",0,0,1,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_478628-478904:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON2","Not_core","Potential_pseudogene",0,0,NA,NA,260,0.26,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,0,0,0,0,0,"AW"
"AW_365339","Gonad","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,0,0,0,0,0,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_485588-485864:-","EXON3","Not_core","Potential_pseudogene",2,1,0,0,277,0.277,2,7.22021660649819,0.0146329474562489,493.421891118378,6.20338918331529,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_589866-590105:-","EXON2","Not_core","Potential_coding_gene",0,0,0,0,240,0.24,3,12.5,0.0146329474562489,854.236648998692,6.75137821309417,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_596391-596668:-_AW_365339_hap1_h1tg000473l_597812-598078:-","EXON2","Not_core","Potential_coding_gene",0,0,0,0,267,0.267,8,29.9625468164794,0.0146329474562489,2047.60844703806,7.62491603531623,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_596391-596668:-_AW_365339_hap1_h1tg000473l_597812-598078:-","EXON3","Not_core","Potential_coding_gene",0,0,0,0,278,0.278,8,28.7769784172662,0.0146329474562489,1966.58796891785,7.58456369030494,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_636619-636895:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0.0146329474562489,0,0,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_824004-824264:._AW_365339_hap1_h1tg000473l_824519-824795:.","EXON2","Not_core","Potential_pseudogene",0,0,NA,NA,261,0.261,0,0,0.0146329474562489,0,0,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000473l_824004-824264:._AW_365339_hap1_h1tg000473l_824519-824795:.","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0.0146329474562489,0,0,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_104521-104798:-_AW_365339_hap1_h1tg000721l_105733-105999:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,178,666.666666666667,0.0146329474562489,45559.2879465969,10.7267917377035,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_104521-104798:-_AW_365339_hap1_h1tg000721l_105733-105999:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,178,640.287769784173,0.0146329474562489,43756.5823084222,10.6864201866761,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_128971-129248:-_AW_365339_hap1_h1tg000721l_130416-130682:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,135,505.61797752809,0.0146329474562489,34553.3925437673,10.4502899569691,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_128971-129248:-_AW_365339_hap1_h1tg000721l_130416-130682:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,135,485.611510791367,0.0146329474562489,33186.1719754888,10.4099186939577,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_148454-148731:-_AW_365339_hap1_h1tg000721l_149859-150125:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,114,426.966292134831,0.0146329474562489,29178.4203702924,10.2812189579416,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_148454-148731:-_AW_365339_hap1_h1tg000721l_149859-150125:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,114,410.071942446043,0.0146329474562489,28023.8785570794,10.2408479145529,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_177944-178221:-_AW_365339_hap1_h1tg000721l_179545-179811:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,87,325.842696629213,0.0146329474562489,22267.7418615389,10.0109392638885,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_177944-178221:-_AW_365339_hap1_h1tg000721l_179545-179811:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,87,312.94964028777,0.0146329474562489,21386.6441619816,9.97056865865613,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_24020-24286:._AW_365339_hap1_h1tg000721l_25793-26070:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,311,1164.79400749064,0.0146329474562489,79600.7783786047,11.2847917130227,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_24020-24286:._AW_365339_hap1_h1tg000721l_25793-26070:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,311,1118.70503597122,0.0146329474562489,76451.1072916815,11.2444197752897,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_51619-51896:-_AW_365339_hap1_h1tg000721l_52881-53147:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,80,299.625468164794,0.0146329474562489,20476.0844703806,9.92706170917462,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_51619-51896:-_AW_365339_hap1_h1tg000721l_52881-53147:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,80,287.769784172662,0.0146329474562489,19665.8796891785,9.88669126581423,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_80890-81165:-_AW_365339_hap1_h1tg000721l_82335-82601:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,117,438.202247191011,0.0146329474562489,29946.2735379317,10.3071935656078,"AW"
"AW_365339","Heart","AW_365339_hap1_h1tg000721l_80890-81165:-_AW_365339_hap1_h1tg000721l_82335-82601:-","EXON3","Core","Potential_coding_gene",0,0,0,0,276,0.276,117,423.913043478261,0.0146329474562489,28969.7646182165,10.2740424838641,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_321565-321841:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,6,21.6606498194946,0.0146329474562489,1480.26567335513,7.30065218599548,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_426520-426760:-","EXON2","Not_core","Potential_coding_gene",0,0,NA,NA,241,0.241,20,82.9875518672199,0.0146329474562489,5671.28065725273,8.64334654816777,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON2","Not_core","Potential_coding_gene",0,0,1,0,267,0.267,42,157.303370786517,0.0146329474562489,10749.9443469498,9.28274887592545,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON3","Not_core","Potential_coding_gene",0,0,1,0,278,0.278,42,151.079136690647,0.0146329474562489,10324.5868368187,9.24238025270986,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_478628-478904:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,21,75.812274368231,0.0146329474562489,5180.92985674297,8.55293282508737,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON2","Not_core","Potential_pseudogene",0,0,NA,NA,260,0.26,16,61.5384615384615,0.0146329474562489,4205.47273353202,8.34437974498532,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,16,57.7617328519856,0.0146329474562489,3947.37512894703,8.28105941350328,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,103,385.767790262172,0.0146329474562489,26362.9587556151,10.1797531577508,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,103,370.503597122302,0.0146329474562489,25319.8200998174,10.1393822651419,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,129,483.14606741573,0.0146329474562489,33017.6862084888,10.4048289289324,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,129,464.028776978417,0.0146329474562489,31711.2309988004,10.3644577213741,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,111,415.730337078652,0.0146329474562489,28410.5672026531,10.2545516370949,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,111,399.280575539568,0.0146329474562489,27286.4080687352,10.2141806318643,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,79,295.880149812734,0.0146329474562489,20220.1334145009,9.91448354513311,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,79,284.172661870504,0.0146329474562489,19420.0561930638,9.8741131272389,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,310,1161.04868913858,0.0146329474562489,79344.827322725,11.2815711388469,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,310,1115.10791366906,0.0146329474562489,76205.2837955668,11.2411992027835,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,145,543.071161048689,0.0146329474562489,37112.9031025649,10.5217469250954,"AW"
"AW_365339","Heart","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,145,521.58273381295,0.0146329474562489,35644.4069366361,10.4813755798601,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_485588-485864:-","EXON3","Not_core","Potential_pseudogene",2,1,0,0,277,0.277,2,7.22021660649819,0.0887142380973147,81.3873484274081,4.41143188662485,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_589866-590105:-","EXON2","Not_core","Potential_coding_gene",0,0,0,0,240,0.24,1,4.16666666666667,0.0887142380973147,46.9672823216501,3.87051916020157,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_596391-596668:-_AW_365339_hap1_h1tg000473l_597812-598078:-","EXON2","Not_core","Potential_coding_gene",0,0,0,0,267,0.267,2,7.49063670411985,0.0887142380973147,84.4355637243147,4.44776245116155,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_596391-596668:-_AW_365339_hap1_h1tg000473l_597812-598078:-","EXON3","Not_core","Potential_coding_gene",0,0,0,0,278,0.278,2,7.19424460431655,0.0887142380973147,81.0945881812663,4.40787209688338,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_636619-636895:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,3,10.8303249097473,0.0887142380973147,122.081022641112,4.81284285917064,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_824004-824264:._AW_365339_hap1_h1tg000473l_824519-824795:.","EXON2","Not_core","Potential_pseudogene",0,0,NA,NA,261,0.261,0,0,0.0887142380973147,0,0,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000473l_824004-824264:._AW_365339_hap1_h1tg000473l_824519-824795:.","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,0,0,0.0887142380973147,0,0,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_104521-104798:-_AW_365339_hap1_h1tg000721l_105733-105999:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,852,3191.01123595506,0.0887142380973147,35969.5501465581,10.490455831167,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_104521-104798:-_AW_365339_hap1_h1tg000721l_105733-105999:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,852,3064.74820143885,0.0887142380973147,34546.2945652195,10.4500845212158,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_128971-129248:-_AW_365339_hap1_h1tg000721l_130416-130682:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,757,2835.20599250936,0.0887142380973147,31958.8608696531,10.3722360466058,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_128971-129248:-_AW_365339_hap1_h1tg000721l_130416-130682:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,757,2723.02158273381,0.0887142380973147,30694.3016266093,10.3318648803847,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_148454-148731:-_AW_365339_hap1_h1tg000721l_149859-150125:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,608,2277.15355805243,0.0887142380973147,25668.4113721917,10.1530553430293,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_148454-148731:-_AW_365339_hap1_h1tg000721l_149859-150125:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,608,2187.05035971223,0.0887142380973147,24652.754807105,10.1126844927024,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_177944-178221:-_AW_365339_hap1_h1tg000721l_179545-179811:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,449,1681.64794007491,0.0887142380973147,18955.7840561087,9.84991714412853,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_177944-178221:-_AW_365339_hap1_h1tg000721l_179545-179811:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,449,1615.10791366906,0.0887142380973147,18205.7350466943,9.80954686212117,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_24020-24286:._AW_365339_hap1_h1tg000721l_25793-26070:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,2755,10318.3520599251,0.0887142380973147,116309.989030244,11.6640228226951,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_24020-24286:._AW_365339_hap1_h1tg000721l_25793-26070:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,2755,9910.07194244604,0.0887142380973147,111707.795219694,11.6236507216146,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_51619-51896:-_AW_365339_hap1_h1tg000721l_52881-53147:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,559,2093.6329588015,0.0887142380973147,23599.740060946,10.0690333490367,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_51619-51896:-_AW_365339_hap1_h1tg000721l_52881-53147:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,559,2010.79136690647,0.0887142380973147,22665.9373966639,10.0286626393893,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_80890-81165:-_AW_365339_hap1_h1tg000721l_82335-82601:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,842,3153.55805243446,0.0887142380973147,35547.3723279365,10.4786496487524,"AW"
"AW_365339","Liver","AW_365339_hap1_h1tg000721l_80890-81165:-_AW_365339_hap1_h1tg000721l_82335-82601:-","EXON3","Core","Potential_coding_gene",0,0,0,0,276,0.276,842,3050.72463768116,0.0887142380973147,34388.2188824603,10.4454983896604,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_321565-321841:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,15,54.1516245487365,0.0887142380973147,610.405113205561,6.41575977253194,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_426520-426760:-","EXON2","Not_core","Potential_coding_gene",0,0,NA,NA,241,0.241,23,95.4356846473029,0.0887142380973147,1075.76513865356,6.98171658341612,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON2","Not_core","Potential_coding_gene",0,0,1,0,267,0.267,48,179.775280898876,0.0887142380973147,2026.45352938355,7.61453586557082,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_433041-433318:-_AW_365339_hap2_h2tg000165l_434462-434728:-","EXON3","Not_core","Potential_coding_gene",0,0,1,0,278,0.278,48,172.661870503597,0.0887142380973147,1946.27011635039,7.57418373039268,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_478628-478904:-","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,22,79.4223826714801,0.0887142380973147,895.260832701489,6.79823147853701,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON2","Not_core","Potential_pseudogene",0,0,NA,NA,260,0.26,12,46.1538461538462,0.0887142380973147,520.252973409047,6.25623547747861,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000165l_706077-706336:._AW_365339_hap2_h2tg000165l_706591-706867:.","EXON3","Not_core","Potential_pseudogene",2,1,NA,NA,277,0.277,12,43.3212996389892,0.0887142380973147,488.324090564448,6.19302503183569,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,418,1565.54307116105,0.0887142380973147,17647.0328183818,9.77837960110068,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_115672-115949:-_AW_365339_hap2_h2tg000701l_117025-117291:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,418,1503.59712230216,0.0887142380973147,16948.7689298847,9.73800948026049,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,679,2543.07116104869,0.0887142380973147,28665.8738844049,10.2634975150672,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_148398-148675:-_AW_365339_hap2_h2tg000701l_149926-150192:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,679,2442.44604316547,0.0887142380973147,27531.6126875399,10.2231264969224,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,380,1423.22097378277,0.0887142380973147,16042.7571076198,9.68307508763422,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_190417-190694:-_AW_365339_hap2_h2tg000701l_192790-193056:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,380,1366.90647482014,0.0887142380973147,15407.9717544406,9.64270520022421,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,335,1254.68164794007,0.0887142380973147,14142.9569238227,9.55704273932858,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_207025-207302:-_AW_365339_hap2_h2tg000701l_208797-209063:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,335,1205.03597122302,0.0887142380973147,13583.3435203621,9.51667319683283,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,2058,7707.86516853933,0.0887142380973147,86884.1950723199,11.3723429293322,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_62453-62719:._AW_365339_hap2_h2tg000701l_64228-64505:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,2058,7402.87769784173,0.0887142380973147,83446.3312385231,11.3319709482134,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,1291,4835.20599250936,0.0887142380973147,54503.1563840452,10.9060322416708,"AW"
"AW_365339","Liver","AW_365339_hap2_h2tg000701l_95300-95577:-_AW_365339_hap2_h2tg000701l_97090-97356:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,1291,4643.88489208633,0.0887142380973147,52346.5566710074,10.8656605422583,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_12262-12528:._AW_366487_hap2_h2tg000600l_13598-13875:.","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,52,194.756554307116,0.00570741394741917,34123.4324514315,10.4377689008891,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_12262-12528:._AW_366487_hap2_h2tg000600l_13598-13875:.","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,52,187.05035971223,0.00570741394741917,32773.2246925619,10.3973976529001,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_152688-152965:-_AW_366487_hap2_h2tg000600l_154597-154863:-","EXON2","Core","Potential_coding_gene",0,0,NA,NA,267,0.267,50,187.265917602996,0.00570741394741917,32810.992741761,10.3985493599158,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_152688-152965:-_AW_366487_hap2_h2tg000600l_154597-154863:-","EXON3","Core","Potential_coding_gene",0,0,NA,NA,278,0.278,50,179.856115107914,0.00570741394741917,31512.7160505403,10.3581781602174,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_176774-177051:-_AW_366487_hap2_h2tg000600l_178643-178909:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,27,101.123595505618,0.00570741394741917,17717.936080551,9.7823891817556,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_176774-177051:-_AW_366487_hap2_h2tg000600l_178643-178909:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,27,97.1223021582734,0.00570741394741917,17016.8666672918,9.742019051574,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_185524-185801:-_AW_366487_hap2_h2tg000600l_186567-186833:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,87,325.842696629213,0.00570741394741917,57091.1273706642,10.9524215117194,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_185524-185801:-_AW_366487_hap2_h2tg000600l_186567-186833:-","EXON3","Core","Potential_coding_gene",0,0,0,0,278,0.278,87,312.94964028777,0.00570741394741917,54832.1259279401,10.9120497780431,"AW"
"AW_366487","Brain","AW_366487_hap2_h2tg000600l_204658-204935:-_AW_366487_hap2_h2tg000600l_206471-206737:-","EXON2","Core","Potential_coding_gene",0,0,0,0,267,0.267,80,299.625468164794,0.00570741394741917,52497.5883868177,10.8685415603481,"AW"
