U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	570	AC_1873_20970#1#h1tg000202l	85.882	85	1713904	1298050	1297966	minus	5.5e-14	1297966	1298050	AC_1873_20970.1		NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.648	284	218858	70399	70116	minus	1.65e-143	70116	70399	AC_1873_20970.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	251	AC_1873_20970#1#h1tg000348l	84.064	251	218858	71620	71370	minus	1.55e-60	71370	71620	AC_1873_20970.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.648	284	218858	104830	104547	minus	1.65e-143	104547	104830	AC_1873_20970.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#1#h1tg000348l	83.794	253	218858	106183	105931	minus	5.59e-60	105931	106183	AC_1873_20970.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.648	284	218858	139908	139625	minus	1.65e-143	139625	139908	AC_1873_20970.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#1#h1tg000348l	83.794	253	218858	141189	140937	minus	5.59e-60	140937	141189	AC_1873_20970.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.648	284	218858	158218	157935	minus	1.65e-143	157935	158218	AC_1873_20970.1	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#1#h1tg000348l	82.353	255	218858	159953	159701	minus	2.62e-53	159701	159953	AC_1873_20970.1	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.296	284	218858	182849	182566	minus	7.66e-142	182566	182849	AC_1873_20970.1	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#1#h1tg000348l	88.189	254	218858	184054	183802	minus	2.53e-78	183802	184054	AC_1873_20970.1	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#1#h1tg000348l	99.648	284	218858	215574	215291	minus	1.65e-143	215291	215574	AC_1873_20970.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#1#h1tg000348l	92.49	253	218858	217308	217056	minus	1.14e-96	217056	217308	AC_1873_20970.1	BLB1	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AC_1873_20970#2#h2tg000053l	84.393	173	26786919	844119	843947	minus	5.0000000000000005e-39	843947	844119	AC_1873_20970.2	RXRG	NA
ref|XM_041712683.1_RXRB_ex4|:500-679	3	173	AC_1873_20970#2#h2tg000141l	87.719	171	10730074	7338974	7339144	plus	6.38e-48	7338974	7339144	AC_1873_20970.2	RXRA	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	579	AC_1873_20970#2#h2tg000247l	89.078	293	1367039	367903	368193	plus	1.06e-95	367903	368193	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AC_1873_20970#2#h2tg000247l	93.728	287	1367039	409654	409940	plus	7.94e-117	409654	409940	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AC_1873_20970#2#h2tg000444l	87.764	237	159588	38312	38547	plus	1.53e-70	38312	38547	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AC_1873_20970#2#h2tg000444l	99.303	287	159588	39829	40115	plus	1.65e-143	39829	40115	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#2#h2tg000444l	99.648	284	159588	66762	66479	minus	1.65e-143	66479	66762	AC_1873_20970.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#2#h2tg000444l	83.794	253	159588	68127	67875	minus	5.59e-60	67875	68127	AC_1873_20970.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#2#h2tg000444l	99.648	284	159588	95333	95050	minus	1.65e-143	95050	95333	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#2#h2tg000444l	82.353	255	159588	96590	96338	minus	2.62e-53	96338	96590	AC_1873_20970.2	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#2#h2tg000444l	99.296	284	159588	123579	123296	minus	7.66e-142	123296	123579	AC_1873_20970.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#2#h2tg000444l	88.189	254	159588	124784	124532	minus	2.53e-78	124532	124784	AC_1873_20970.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AC_1873_20970#2#h2tg000444l	99.648	284	159588	156304	156021	minus	1.65e-143	156021	156304	AC_1873_20970.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AC_1873_20970#2#h2tg000444l	92.49	253	159588	158038	157786	minus	1.14e-96	157786	158038	AC_1873_20970.2	BLB1	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74536#1#h1tg000042l	84.393	173	27004173	26032285	26032457	plus	5.0000000000000005e-39	26032285	26032457	AI_1363_74536.1	RXRG	NA
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74536#1#h1tg000118l	88.485	165	11145339	3388857	3388693	minus	6.38e-48	3388693	3388857	AI_1363_74536.1	RXRA	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	564	AI_1363_74536#1#h1tg000241l	86.076	79	297124	280833	280911	plus	2.56e-12	280833	280911	AI_1363_74536.1		NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000567l	96.167	287	295373	43108	43394	plus	1.6799999999999998e-128	43108	43394	AI_1363_74536.1	LOC100221316	fastOMA_ortholog
ref_XM_041712719.1_BRD2_112-412_PREDICTED	1	300	AI_1363_74536#1#h1tg000611l	84.768	302	174674	6590	6889	plus	1.11e-77	6590	6889	AI_1363_74536.1	BRD2	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74536#1#h1tg000611l	84.81	237	174674	70623	70858	plus	7.23e-59	70623	70858	AI_1363_74536.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000611l	99.303	287	174674	73481	73767	plus	1.65e-143	73481	73767	AI_1363_74536.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74536#1#h1tg000611l	88.235	255	174674	113080	113334	plus	7.03e-79	113080	113334	AI_1363_74536.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000611l	99.303	287	174674	114863	115149	plus	1.65e-143	114863	115149	AI_1363_74536.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	23	236	AI_1363_74536#1#h1tg000611l	86.977	215	174674	143725	143938	plus	5.59e-60	143725	143938	AI_1363_74536.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000611l	99.303	287	174674	145625	145911	plus	1.65e-143	145625	145911	AI_1363_74536.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74536#1#h1tg000611l	85.593	236	174674	158392	158627	plus	3.34e-62	158392	158627	AI_1363_74536.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000611l	99.303	287	174674	159923	160209	plus	1.65e-143	159923	160209	AI_1363_74536.1	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74536#1#h1tg000804l	86.508	252	84521	25685	25434	minus	8.37e-71	25434	25685	AI_1363_74536.1	SLC39A7	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#1#h1tg000804l	99.303	287	84521	46228	46514	plus	1.65e-143	46228	46514	AI_1363_74536.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74536#1#h1tg000804l	98.951	286	84521	54576	54291	minus	9.91e-141	54291	54576	AI_1363_74536.1		NA
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74536#1#h1tg000804l	88.189	254	84521	55959	55706	minus	2.53e-78	55706	55959	AI_1363_74536.1	LOC115493242	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74536#1#h1tg000804l	99.298	285	84521	73816	73532	minus	7.66e-142	73532	73816	AI_1363_74536.1	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74536#1#h1tg000804l	85.593	236	84521	75326	75091	minus	3.34e-62	75091	75326	AI_1363_74536.1	LOC100221316	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74536#2#h2tg000011l	88.485	165	11136271	3365029	3364865	minus	6.38e-48	3364865	3365029	AI_1363_74536.2	RXRA	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74536#2#h2tg000021l	84.393	173	11452004	53346	53174	minus	5.0000000000000005e-39	53174	53346	AI_1363_74536.2	RXRG	NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#2#h2tg000142l	96.167	287	959319	274571	274857	plus	1.6799999999999998e-128	274571	274857	AI_1363_74536.2	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	564	AI_1363_74536#2#h2tg000471l	86.076	79	1402344	930160	930238	plus	2.56e-12	930160	930238	AI_1363_74536.2		NA
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74536#2#h2tg000686l	85.593	236	81461	5311	5546	plus	3.34e-62	5311	5546	AI_1363_74536.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#2#h2tg000686l	99.303	287	81461	6554	6840	plus	1.65e-143	6554	6840	AI_1363_74536.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	23	236	AI_1363_74536#2#h2tg000686l	86.977	215	81461	50512	50725	plus	5.59e-60	50512	50725	AI_1363_74536.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#2#h2tg000686l	99.303	287	81461	52412	52698	plus	1.65e-143	52412	52698	AI_1363_74536.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74536#2#h2tg000686l	85.593	236	81461	65179	65414	plus	3.34e-62	65179	65414	AI_1363_74536.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#2#h2tg000686l	99.303	287	81461	66710	66996	plus	1.65e-143	66710	66996	AI_1363_74536.2	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74536#2#h2tg000974l	86.508	252	61483	33147	32896	minus	8.37e-71	32896	33147	AI_1363_74536.2	SLC39A7	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74536#2#h2tg000974l	99.303	287	61483	52842	53128	plus	1.65e-143	52842	53128	AI_1363_74536.2	BLB1	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74537#1#h1tg000006l	88.485	165	11177927	3395026	3394862	minus	6.38e-48	3394862	3395026	AI_1363_74537.1	RXRA	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74537#1#h1tg000036l	84.393	173	26814623	814851	814679	minus	5.0000000000000005e-39	814679	814851	AI_1363_74537.1	RXRG	NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000134l	96.167	287	3689396	2986535	2986821	plus	1.6799999999999998e-128	2986535	2986821	AI_1363_74537.1	LOC100221316	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	564	AI_1363_74537#1#h1tg000188l	86.076	79	2364312	1167500	1167578	plus	2.56e-12	1167500	1167578	AI_1363_74537.1		NA
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#1#h1tg000425l	85.654	237	209865	31551	31786	plus	3.34e-62	31551	31786	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000425l	99.303	287	209865	33455	33741	plus	1.65e-143	33455	33741	AI_1363_74537.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#1#h1tg000425l	85.593	236	209865	68783	69018	plus	3.34e-62	68783	69018	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000425l	99.303	287	209865	70038	70324	plus	1.65e-143	70038	70324	AI_1363_74537.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	23	236	AI_1363_74537#1#h1tg000425l	86.977	215	209865	109341	109554	plus	5.59e-60	109341	109554	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000425l	99.303	287	209865	111229	111515	plus	1.65e-143	111229	111515	AI_1363_74537.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#1#h1tg000425l	85.593	236	209865	124018	124253	plus	3.34e-62	124018	124253	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000425l	99.303	287	209865	125513	125799	plus	1.65e-143	125513	125799	AI_1363_74537.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74537#1#h1tg000425l	88.538	253	209865	143308	143560	plus	5.43e-80	143308	143560	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#1#h1tg000425l	99.303	287	209865	144681	144967	plus	1.65e-143	144681	144967	AI_1363_74537.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74537#1#h1tg000425l	99.648	284	209865	153039	152756	minus	1.65e-143	152756	153039	AI_1363_74537.1	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74537#1#h1tg000425l	86.508	252	209865	172472	172723	plus	8.37e-71	172472	172723	AI_1363_74537.1	SLC39A7	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	180	AI_1363_74537#1#h1tg000425l	96.667	180	209865	208652	208831	plus	6.12e-78	208652	208831	AI_1363_74537.1		NA
ref_XM_041712719.1_BRD2_112-412_PREDICTED	1	300	AI_1363_74537#1#h1tg000454l	84.768	302	28748	1212	914	minus	3.98e-77	914	1212	AI_1363_74537.1		NA
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74537#2#h2tg000006l	88.485	165	11123655	3335962	3335798	minus	6.38e-48	3335798	3335962	AI_1363_74537.2	RXRA	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74537#2#h2tg000037l	84.393	173	26846950	845880	845708	minus	5.0000000000000005e-39	845708	845880	AI_1363_74537.2	RXRG	NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000260l	96.167	287	483431	273598	273884	plus	1.6799999999999998e-128	273598	273884	AI_1363_74537.2	LOC100221316	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#2#h2tg000477l	84.81	237	181740	40313	40548	plus	7.23e-59	40313	40548	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000477l	99.303	287	181740	43171	43457	plus	1.65e-143	43171	43457	AI_1363_74537.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74537#2#h2tg000477l	88.538	253	181740	71914	72166	plus	5.43e-80	71914	72166	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000477l	99.303	287	181740	74377	74663	plus	1.65e-143	74377	74663	AI_1363_74537.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#2#h2tg000477l	86.017	236	181740	87502	87737	plus	7.18e-64	87502	87737	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000477l	99.303	287	181740	88901	89187	plus	1.65e-143	88901	89187	AI_1363_74537.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74537#2#h2tg000477l	85.654	237	181740	95312	95547	plus	3.34e-62	95312	95547	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000477l	99.303	287	181740	97054	97340	plus	1.65e-143	97054	97340	AI_1363_74537.2	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74537#2#h2tg000477l	88.538	253	181740	109916	110168	plus	5.43e-80	109916	110168	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74537#2#h2tg000477l	99.303	287	181740	111817	112103	plus	1.65e-143	111817	112103	AI_1363_74537.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74537#2#h2tg000477l	99.648	284	181740	124830	124547	minus	1.65e-143	124547	124830	AI_1363_74537.2	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74537#2#h2tg000477l	86.508	252	181740	144347	144598	plus	8.37e-71	144347	144598	AI_1363_74537.2	SLC39A7	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	180	AI_1363_74537#2#h2tg000477l	96.667	180	181740	180527	180706	plus	6.12e-78	180527	180706	AI_1363_74537.2		NA
ref_XM_041712719.1_BRD2_112-412_PREDICTED	1	300	AI_1363_74537#2#h2tg000506l	84.768	302	28748	1212	914	minus	3.98e-77	914	1212	AI_1363_74537.2		NA
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74539#1#h1tg000008l	88.485	165	11188884	3392208	3392044	minus	6.38e-48	3392044	3392208	AI_1363_74539.1	RXRA	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	564	AI_1363_74539#1#h1tg000024l	86.076	79	580712	474419	474497	plus	2.56e-12	474419	474497	AI_1363_74539.1		NA
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74539#1#h1tg000055l	84.393	173	27063076	1060470	1060298	minus	5.0000000000000005e-39	1060298	1060470	AI_1363_74539.1	RXRG	NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000221l	96.479	284	648585	375534	375251	minus	1.6799999999999998e-128	375251	375534	AI_1363_74539.1	LOC100221316	fastOMA_ortholog
ref_XM_041712719.1_BRD2_112-412_PREDICTED	1	300	AI_1363_74539#1#h1tg000483l	84.768	302	321460	26066	26365	plus	1.11e-77	26066	26365	AI_1363_74539.1	BRD2	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.654	237	321460	70749	70984	plus	3.34e-62	70749	70984	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	72713	72999	plus	1.65e-143	72713	72999	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.593	236	321460	108043	108278	plus	3.34e-62	108043	108278	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	109298	109584	plus	1.65e-143	109298	109584	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	23	236	AI_1363_74539#1#h1tg000483l	86.977	215	321460	142145	142358	plus	5.59e-60	142145	142358	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	144045	144331	plus	1.65e-143	144045	144331	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.593	236	321460	156834	157069	plus	3.34e-62	156834	157069	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	158330	158616	plus	1.65e-143	158330	158616	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.654	237	321460	164440	164675	plus	3.34e-62	164440	164675	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	166392	166678	plus	1.65e-143	166392	166678	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74539#1#h1tg000483l	88.142	253	321460	184273	184524	plus	9.09e-78	184273	184524	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	185643	185929	plus	1.65e-143	185643	185929	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74539#1#h1tg000483l	88.538	253	321460	203693	203945	plus	5.43e-80	203693	203945	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#1#h1tg000483l	99.303	287	321460	205270	205556	plus	1.65e-143	205270	205556	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000483l	99.648	284	321460	229865	229582	minus	1.65e-143	229582	229865	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.593	236	321460	231250	231015	minus	3.34e-62	231015	231250	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000483l	99.648	284	321460	238189	237906	minus	1.65e-143	237906	238189	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.593	236	321460	239836	239601	minus	3.34e-62	239601	239836	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000483l	99.648	284	321460	253331	253048	minus	1.65e-143	253048	253331	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	236	AI_1363_74539#1#h1tg000483l	85.593	236	321460	254794	254559	minus	3.34e-62	254559	254794	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000483l	99.648	284	321460	268063	267780	minus	1.65e-143	267780	268063	AI_1363_74539.1	BLB1	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	23	236	AI_1363_74539#1#h1tg000483l	86.977	215	321460	270506	270293	minus	5.59e-60	270293	270506	AI_1363_74539.1	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#1#h1tg000483l	99.648	284	321460	282185	281902	minus	1.65e-143	281902	282185	AI_1363_74539.1	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74539#1#h1tg000483l	86.508	252	321460	302777	303028	plus	8.37e-71	302777	303028	AI_1363_74539.1	SLC39A7	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74539#2#h2tg000008l	84.393	173	17471759	16604583	16604755	plus	5.0000000000000005e-39	16604583	16604755	AI_1363_74539.2	RXRG	NA
ref|XM_041712683.1_RXRB_ex4|:500-679	9	173	AI_1363_74539#2#h2tg000010l	88.485	165	11130834	3373246	3373082	minus	6.38e-48	3373082	3373246	AI_1363_74539.2	RXRA	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	487	564	AI_1363_74539#2#h2tg000028l	86.076	79	396006	289726	289804	plus	2.56e-12	289726	289804	AI_1363_74539.2		NA
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#2#h2tg000175l	96.167	287	904632	273588	273874	plus	1.6799999999999998e-128	273588	273874	AI_1363_74539.2	LOC100221316	fastOMA_ortholog
ref_XM_041712719.1_BRD2_112-412_PREDICTED	1	300	AI_1363_74539#2#h2tg000904l	84.768	302	123803	20256	20555	plus	1.11e-77	20256	20555	AI_1363_74539.2	BRD2	fastOMA_ortholog
Mhc_U23958.1_exon2.fa	1	253	AI_1363_74539#2#h2tg000904l	88.538	253	123803	74437	74689	plus	5.43e-80	74437	74689	AI_1363_74539.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	288	574	AI_1363_74539#2#h2tg000904l	99.303	287	123803	75798	76084	plus	1.65e-143	75798	76084	AI_1363_74539.2	BLB1	fastOMA_ortholog
U23958.1_AC_isolate2.2_MHC_classIIB_exon3	291	574	AI_1363_74539#2#h2tg000904l	99.648	284	123803	84156	83873	minus	1.65e-143	83873	84156	AI_1363_74539.2	BLB1	fastOMA_ortholog
NC_054767_exon1_SLC39A7	214	465	AI_1363_74539#2#h2tg000904l	86.508	252	123803	105120	105371	plus	8.37e-71	105120	105371	AI_1363_74539.2	BRD4	fastOMA_ortholog
ref|XM_041712683.1_RXRB_ex4|:500-679	1	173	AI_1363_74544#1#h1tg000019l	84.393	173	32658202	6676857	6676685	minus	5.0000000000000005e-39	6676685	6676857	AI_1363_74544.1	RXRG	NA
